3.9759e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -5.24738e-12     0.612709	 0 -0  0
0.00105673	   -1e-06 -0.785418  -3.2e-05  -2.18161    -6e-05   1.39607  -3.3e-05	    0.286696 -2.28841e-05     0.612719	-0.0700907 -0.0449987  0.0196951
0.00205432	   -3e-06  -0.78548 -0.000126  -2.18147 -0.000236   1.39548 -0.000131	    0.286591 -8.97977e-05     0.612749	 -0.13879 -0.089088 0.0390112
0.00308437	   -6e-06 -0.785587 -0.000281  -2.18125 -0.000527   1.39453 -0.000288	    0.286419 -0.000200181     0.612797	-0.206119 -0.132276 0.0579628
0.00409985	 -1.3e-05 -0.785743 -0.000497  -2.18095 -0.000926   1.39323 -0.000501	     0.28618 -0.000353756     0.612865	-0.272096 -0.174569 0.0765606
0.00505827	 -2.2e-05 -0.785951 -0.000772  -2.18057 -0.001431   1.39158 -0.000767	    0.285875 -0.000548824      0.61295	 -0.33674 -0.215975 0.0948142
0.0060921	 -3.6e-05 -0.786214 -0.001105  -2.18012 -0.002037   1.38962 -0.001081	    0.285507 -0.000785026     0.613054	-0.400067 -0.256499   0.11273
0.00709857	 -5.3e-05 -0.786536 -0.001496  -2.17962 -0.002742   1.38735 -0.001441	   0.285076 -0.00106146    0.613176	-0.462092 -0.296152  0.130314
0.00807258	 -7.5e-05 -0.786917 -0.001943  -2.17906 -0.003542   1.38479 -0.001844	   0.284583 -0.00137723    0.613314	-0.522829 -0.334938  0.147571
0.00905746	-0.000102 -0.787361 -0.002444  -2.17844 -0.004433   1.38195 -0.002288	   0.284031 -0.00173087     0.61347	-0.582293 -0.372865  0.164501
0.0100558	-0.000135 -0.787869 -0.002999  -2.17778 -0.005413   1.37885 -0.002769	   0.283419 -0.00212232    0.613643	-0.640495 -0.409941  0.181107
0.0111023	-0.000174 -0.788443 -0.003608  -2.17708 -0.006477    1.3755 -0.003285	   0.282751 -0.00255071    0.613833	-0.697449 -0.446173  0.197389
0.0121009	-0.000219 -0.789085 -0.004267  -2.17633 -0.007623    1.3719 -0.003835	   0.282025 -0.00301409    0.614038	-0.753164 -0.481568  0.213347
0.0131025	-0.000272 -0.789795 -0.004978  -2.17556 -0.008848   1.36809 -0.004415	   0.281245 -0.00351328    0.614259	-0.807652 -0.516133   0.22898
0.0141005	-0.000333 -0.790576 -0.005738  -2.17475 -0.010148   1.36406 -0.005025	   0.280411 -0.00404636    0.614496	-0.860926 -0.549877  0.244285
0.0151036	-0.000401 -0.791428 -0.006546  -2.17392 -0.011522   1.35983 -0.005662	   0.279524 -0.00461242    0.614747	-0.912992 -0.582808  0.259262
0.0161003	-0.000478 -0.792352 -0.007402  -2.17306 -0.012967   1.35542 -0.006324	   0.278585 -0.00521144    0.615014	-0.963862 -0.614933  0.273907
0.0170775	-0.000564 -0.793348 -0.008305  -2.17218 -0.014479   1.35082  -0.00701	   0.277597 -0.00584229    0.615295	-1.01355 -0.64626 0.288218
0.0180849	-0.000659 -0.794417 -0.009253  -2.17128 -0.016056   1.34606 -0.007719	   0.276559 -0.00650373     0.61559	 -1.06205 -0.676799  0.302193
0.0190818	-0.000764  -0.79556 -0.010245  -2.17037 -0.017696   1.34114 -0.008448	   0.275473 -0.00719521    0.615899	 -1.10939 -0.706559  0.315828
0.0200824	-0.000879 -0.796776 -0.011281  -2.16945 -0.019396   1.33607 -0.009197	   0.274341 -0.00791611    0.616222	 -1.15557 -0.735547  0.329122
0.0211132	-0.001005 -0.798066  -0.01236  -2.16851 -0.021154   1.33086 -0.009963	   0.273162 -0.00866584    0.616557	 -1.20061 -0.763774   0.34207
0.0220547	-0.001142 -0.799429 -0.013481  -2.16757 -0.022968   1.32553 -0.010747	    0.27194 -0.00944355    0.616906	  -1.2445 -0.791247  0.354671
0.0230885	 -0.00129 -0.800865 -0.014642  -2.16662 -0.024836   1.32008 -0.011545	 0.270674 -0.010248  0.617267	 -1.28726 -0.817981  0.366924
0.0240539	 -0.00145 -0.802375 -0.015844  -2.16567 -0.026755   1.31451 -0.012358	  0.269366 -0.0110791   0.617639	 -1.3289 -0.84398 0.378823
0.0250607	-0.001623 -0.803957 -0.017085  -2.16471 -0.028723   1.30884 -0.013184	  0.268017 -0.0119359   0.618024	 -1.36944 -0.869257  0.390369
0.0260988	-0.001808 -0.805612 -0.018364  -2.16375 -0.030739   1.30308 -0.014022	  0.266628 -0.0128174    0.61842	 -1.40887 -0.893823  0.401558
0.0270998	-0.002006 -0.807338 -0.019681   -2.1628 -0.032801   1.29723 -0.014871	    0.2652 -0.0137233   0.618827	 -1.44721 -0.917689  0.412392
0.0281036	-0.002217 -0.809135 -0.021035  -2.16184 -0.034906    1.2913 -0.015729	  0.263734 -0.0146526   0.619245	 -1.48447 -0.940864  0.422867
0.0291004	-0.002441 -0.811003 -0.022425  -2.16089 -0.037052   1.28531 -0.016596	  0.262231 -0.0156044   0.619673	 -1.52066 -0.963363  0.432983
0.0301017	 -0.00268  -0.81294  -0.02385  -2.15994 -0.039239   1.27924 -0.017471	  0.260693 -0.0165786   0.620111	 -1.55578 -0.985193   0.44274
0.0310985	-0.002933 -0.814945 -0.025311    -2.159 -0.041465   1.27312 -0.018353	   0.25912 -0.0175747   0.620558	-1.58986 -1.00637 0.452139
0.0321023	-0.003201 -0.817018 -0.026805  -2.15806 -0.043727   1.26695  -0.01924	  0.257514 -0.0185912   0.621015	 -1.6229  -1.0269 0.461178
0.0331036	-0.003483 -0.819158 -0.028334  -2.15713 -0.046025   1.26073 -0.020133	  0.255875 -0.0196283    0.62148	-1.65492  -1.0468 0.469858
0.0341004	-0.003781 -0.821364 -0.029895   -2.1562 -0.048356   1.25447 -0.021029	  0.254204 -0.0206848   0.621954	-1.68591 -1.06608 0.478181
0.0350872	-0.004094 -0.823633 -0.031488  -2.15528 -0.050719   1.24818 -0.021929	  0.252504 -0.0217599   0.622436	 -1.7159 -1.08476 0.486152
0.036083	-0.004422 -0.825967 -0.033114  -2.15437 -0.053113   1.24186 -0.022831	  0.250773 -0.0228537   0.622926	 -1.7449 -1.10284 0.493764
0.0370832	-0.004767 -0.828362 -0.034771  -2.15346 -0.055537   1.23552 -0.023735	  0.249015 -0.0239655   0.623424	-1.77291 -1.12034 0.501027
0.0380758	-0.005128 -0.830819 -0.036458  -2.15257 -0.057989   1.22916  -0.02464	  0.247228 -0.0250941   0.623928	-1.79995 -1.13727 0.507941
0.0390834	-0.005506 -0.833335 -0.038177  -2.15168 -0.060467   1.22279 -0.025544	  0.245415 -0.0262399   0.624439	-1.82604 -1.15365 0.514509
0.0400538	  -0.0059  -0.83591 -0.039925   -2.1508 -0.062971   1.21641 -0.026448	  0.243576 -0.0274014   0.624957	-1.85118 -1.16948 0.520734
0.0411008	-0.006311 -0.838541 -0.041702  -2.14993 -0.065499   1.21003 -0.027351	  0.241713 -0.0285783   0.625481	-1.87538 -1.18478 0.526622
0.0421023	 -0.00674 -0.841229 -0.043509  -2.14906  -0.06805   1.20365 -0.028251	  0.239826 -0.0297707    0.62601	-1.89867 -1.19957 0.532173
0.0431041	-0.007186  -0.84397 -0.045344  -2.14821 -0.070624   1.19728 -0.029149	  0.237916 -0.0309775   0.626545	-1.92104 -1.21385 0.537397
0.0441048	-0.007649 -0.846765 -0.047208  -2.14736 -0.073217   1.19092 -0.030043	  0.235985 -0.0321981   0.627085	-1.94252 -1.22765 0.542292
0.0451019	 -0.00813 -0.849611   -0.0491  -2.14652 -0.075831   1.18457 -0.030933	  0.234032 -0.0334326   0.627629	-1.96312 -1.24097 0.546869
0.0461	-0.008629 -0.852508 -0.051019  -2.14568 -0.078463   1.17824 -0.031819	  0.232059 -0.0346799   0.628179	-1.98285 -1.25382 0.551128
0.0471011	-0.009146 -0.855453 -0.052966  -2.14486 -0.081113   1.17194 -0.032699	0.230066 -0.03594 0.628732	-2.00172 -1.26623  0.55508
0.0481005	-0.009682 -0.858445  -0.05494  -2.14404 -0.083779   1.16566 -0.033574	  0.228055 -0.0372124   0.629289	-2.01975  -1.2782  0.55873
0.0490847	-0.010235 -0.861482  -0.05694  -2.14322 -0.086461   1.15941 -0.034442	 0.226027 -0.038496  0.629849	-2.03695 -1.28974 0.562083
0.050101	-0.010808 -0.864564 -0.058967  -2.14241 -0.089157   1.15319 -0.035303	  0.223982 -0.0397913   0.630413	-2.05333 -1.30087 0.565145
0.0510922	-0.011399 -0.867689 -0.061021  -2.14161 -0.091867   1.14701 -0.036158	  0.221921 -0.0410977   0.630979	-2.06891 -1.31161 0.567922
0.0520834	-0.012008 -0.870855   -0.0631  -2.14081  -0.09459   1.14087 -0.037004	  0.219845 -0.0424142   0.631548	-2.08369 -1.32196 0.570424
0.0530998	-0.012637 -0.874061 -0.065206  -2.14002 -0.097325   1.13477 -0.037842	  0.217754 -0.0437414    0.63212	-2.09771 -1.33194 0.572655
0.0540845	-0.013285 -0.877305 -0.067337  -2.13922 -0.100071   1.12872 -0.038671	   0.21565 -0.0450783   0.632694	-2.11096 -1.34156 0.574625
0.0550836	-0.013951 -0.880585 -0.069493  -2.13843 -0.102828   1.12272 -0.039491	  0.213533 -0.0464243   0.633269	-2.12346 -1.35084 0.576344
0.0560894	-0.014637 -0.883901 -0.071675  -2.13765 -0.105593   1.11676 -0.040301	  0.211403 -0.0477797   0.633846	-2.13523 -1.35978 0.577814
0.0570754	-0.015342  -0.88725 -0.073881  -2.13686 -0.108368   1.11086 -0.041102	  0.209262 -0.0491436   0.634425	-2.14628  -1.3684 0.579047
0.0581005	-0.016066 -0.890632 -0.076113  -2.13607  -0.11115   1.10502 -0.041892	  0.207111 -0.0505162   0.635004	-2.15662 -1.37671 0.580048
0.0591073	 -0.01681 -0.894044  -0.07837  -2.13529 -0.113939   1.09923 -0.042672	  0.204949 -0.0518972   0.635585	-2.16627 -1.38472  0.58083
0.0601005	-0.017572 -0.897485 -0.080651   -2.1345 -0.116735   1.09351 -0.043441	  0.202779 -0.0532856   0.636166	-2.17523 -1.39245 0.581399
0.0610684	-0.018354 -0.900954 -0.082956  -2.13371 -0.119537   1.08785 -0.044199	  0.200599 -0.0546817   0.636748	-2.18354  -1.3999 0.581763
0.0620995	-0.019156 -0.904448 -0.085286  -2.13292 -0.122343   1.08225 -0.044945	  0.198412 -0.0560853   0.637329	-2.19119 -1.40709 0.581933
0.0631022	-0.019977 -0.907968  -0.08764  -2.13212 -0.125154   1.07672 -0.045679	  0.196217 -0.0574959   0.637911	-2.19821 -1.41403 0.581914
0.0641036	-0.020817  -0.91151 -0.090019  -2.13133 -0.127968   1.07126 -0.046401	  0.194016 -0.0589134   0.638493	-2.20461 -1.42074 0.581719
0.0650685	-0.021676 -0.915075 -0.092421  -2.13052 -0.130785   1.06588 -0.047111	  0.191808 -0.0603371   0.639075	-2.21039 -1.42721 0.581353
0.0661027	-0.022555 -0.918659 -0.094847  -2.12972 -0.133604   1.06056 -0.047809	  0.189596 -0.0617674   0.639656	-2.21558 -1.43347 0.580828
0.0671027	-0.023453 -0.922262 -0.097297   -2.1289 -0.136425   1.05532 -0.048494	  0.187378 -0.0632038   0.640236	-2.22019 -1.43951 0.580153
0.0680904	-0.024371 -0.925882 -0.099771  -2.12808 -0.139248   1.05016 -0.049166	  0.185155 -0.0646466   0.640816	-2.22424 -1.44536 0.579336
0.0690761	-0.025307 -0.929518 -0.102269  -2.12725  -0.14207   1.04508 -0.049826	   0.18293 -0.0660948   0.641395	-2.22773 -1.45103 0.578385
0.0700565	-0.026263 -0.933169 -0.104789  -2.12641 -0.144892   1.04007 -0.050472	    0.1807 -0.0675483   0.641973	-2.23068 -1.45652 0.577311
0.071083	-0.027238 -0.936832 -0.107334  -2.12556 -0.147714   1.03515 -0.051105	  0.178468 -0.0690078   0.642549	-2.23311 -1.46183 0.576124
0.0720556	-0.028231 -0.940506 -0.109901   -2.1247 -0.150534   1.03031 -0.051725	  0.176234 -0.0704719   0.643125	-2.23503   -1.467 0.574832
0.0730842	-0.029244 -0.944191 -0.112492  -2.12383 -0.153352   1.02556 -0.052331	  0.173999 -0.0719415   0.643699	-2.23645 -1.47201 0.573443
