2.6079e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -5.24738e-12     0.612709	 0 -0  0
0.00105923	        0 -0.785385     1e-06  -2.18165     2e-06   1.39624     1e-06	   0.286732 7.26536e-07    0.612709	0.00181549 0.00173875 -0.0012325
0.00205642	        0 -0.785346     5e-06  -2.18162     9e-06   1.39619     5e-06	   0.286734 3.46973e-06    0.612707	 0.00358043  0.00342887 -0.00243029
0.00305575	        0 -0.785281   1.1e-05  -2.18157     2e-05    1.3961   1.1e-05	   0.286739 7.66614e-06    0.612704	 0.00529535  0.00507161 -0.00359365
0.00408347	        0 -0.785191   1.9e-05  -2.18149   3.6e-05   1.39597     2e-05	   0.286745 1.34789e-05      0.6127	 0.00696169   0.0066683 -0.00472327
0.00508797	    1e-06 -0.785076   2.9e-05   -2.1814   5.6e-05   1.39581   3.1e-05	   0.286753 2.10321e-05    0.612695	 0.00858099  0.00822056 -0.00581933
0.00610829	    1e-06 -0.784937   4.2e-05  -2.18129   7.9e-05   1.39561   4.4e-05	   0.286762 2.99899e-05    0.612688	  0.0101539  0.00972879 -0.00688287
0.00707754	    1e-06 -0.784773   5.7e-05  -2.18115  0.000107   1.39537     6e-05	   0.286773 4.05649e-05    0.612681	 0.0116821  0.0111949 -0.0079146
0.00808264	    1e-06 -0.784585   7.3e-05    -2.181  0.000139    1.3951   7.7e-05	  0.286785 5.2194e-05   0.612672	  0.0131666   0.0126203 -0.00891499
0.00910005	    2e-06 -0.784375   9.2e-05  -2.18083  0.000174    1.3948   9.7e-05	   0.286799 6.58024e-05    0.612663	  0.0146081   0.0140055 -0.00988372
0.0100998	    2e-06 -0.784141  0.000113  -2.18064  0.000213   1.39446  0.000119	   0.286815 8.05794e-05    0.612653	 0.0160082  0.0153521 -0.0108229
0.0111004	    2e-06 -0.783884  0.000135  -2.18043  0.000255   1.39409  0.000142	   0.286831 9.62488e-05    0.612641	 0.0173677  0.0166607 -0.0117322
0.0120725	    3e-06 -0.783605  0.000159   -2.1802  0.000301   1.39369  0.000168	   0.286849 0.000113662     0.61263	 0.0186875  0.0179326 -0.0126123
0.0130995	    3e-06 -0.783303  0.000185  -2.17995   0.00035   1.39325  0.000195	   0.286869 0.000132081    0.612616	 0.0199687   0.019169 -0.0134636
0.0140619	   4e-06 -0.78298 0.000213 -2.17969 0.000402  1.39279 0.000224	   0.286889 0.000152083    0.612602	 0.0212125  0.0203704 -0.0142866
0.0150562	    4e-06 -0.782636  0.000242  -2.17941  0.000458   1.39229  0.000255	   0.286911 0.000172855    0.612588	   0.02242  0.0215382 -0.0150827
0.0160553	    5e-06 -0.782271  0.000273   -2.1791  0.000516   1.39175  0.000288	   0.286934 0.000195046    0.612572	 0.0235913  0.0226736 -0.0158517
0.0170565	    5e-06 -0.781885  0.000306  -2.17879  0.000578   1.39119  0.000322	   0.286958 0.000218411    0.612556	 0.0247283  0.0237769 -0.0165941
0.0180637	    6e-06 -0.781478   0.00034  -2.17845  0.000642    1.3906  0.000358	   0.286984 0.000242795    0.612539	0.0258313 0.0248494 -0.017311
0.0190563	    6e-06 -0.781052  0.000375   -2.1781  0.000709   1.38997  0.000395	   0.28701 0.00026779   0.612522	 0.0269016  0.0258912 -0.0180026
