3.2069e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -5.24738e-12     0.612709	 0 -0  0
0.00105386	        0 -0.785423   1.1e-05  -2.18171     2e-05   1.39618   1.1e-05	  0.286711 7.6657e-06   0.612689	-0.0386747  0.0149998 -0.0412685
0.00205435	    1e-06 -0.785496   4.2e-05  -2.18184   7.9e-05   1.39593   4.4e-05	   0.286654 2.99831e-05    0.612628	-0.0765824  0.0296973 -0.0816957
0.00305642	    2e-06 -0.785618   9.4e-05  -2.18207  0.000176   1.39553   9.6e-05	   0.286559 6.68957e-05    0.612526	 -0.11374 0.0440961 -0.121285
0.0040539	    4e-06 -0.785789  0.000166  -2.18238  0.000309   1.39498  0.000167	   0.286427 0.000117952    0.612385	-0.150165 0.0582004 -0.160041
0.00505417	    8e-06 -0.786009  0.000258  -2.18278  0.000477   1.39427  0.000255	   0.286259 0.000183259    0.612206	-0.185872 0.0720124 -0.197968
0.00605394	  1.2e-05 -0.786277  0.000369  -2.18326   0.00068   1.39343  0.000359	   0.286055 0.000261822     0.61199	-0.220878 0.0855368 -0.235072
0.00708755	  1.8e-05 -0.786594    0.0005  -2.18383  0.000915   1.39244  0.000478	   0.285817 0.000354099    0.611736	-0.255195 0.0987753 -0.271359
0.00811936	 2.6e-05 -0.78696 0.000649 -2.18449 0.001182  1.39132 0.000611	   0.285545 0.000459262    0.611447	-0.288838  0.111733 -0.306836
0.00908697	  3.5e-05 -0.787374  0.000817  -2.18523   0.00148   1.39008  0.000757	    0.28524 0.000577227    0.611123	 -0.32182  0.124411 -0.341512
0.0100533	  4.7e-05 -0.787836  0.001003  -2.18605  0.001807   1.38871  0.000914	 0.284902 0.0007078  0.610765	-0.354153  0.136815 -0.375393
0.0110733	    6e-05 -0.788346  0.001208  -2.18696  0.002163   1.38722  0.001083	   0.284532 0.000850768    0.610373	-0.38585 0.148945 -0.40849
0.0120539	  7.6e-05 -0.788904   0.00143  -2.18795  0.002547   1.38561  0.001262	  0.284131 0.00100569   0.609948	-0.416921  0.160806 -0.440809
0.0130759	  9.5e-05 -0.789509  0.001669  -2.18902  0.002958    1.3839   0.00145	  0.283698 0.00117237   0.609492	-0.447377  0.172402 -0.472361
0.0140767	0.000116 -0.79016 0.001925 -2.19016 0.003394  1.38207 0.001646	  0.283236 0.00135012   0.609004	 -0.47723  0.183735 -0.503155
0.0150715	 0.000141 -0.790858  0.002198  -2.19139  0.003855   1.38014  0.001851	  0.282744 0.00153947   0.608486	-0.506488  0.194806 -0.533202
0.0161293	 0.000168 -0.791602  0.002488   -2.1927   0.00434   1.37811  0.002063	  0.282224 0.00173961   0.607938	-0.535161  0.205621 -0.562512
0.0170822	 0.000199 -0.792392  0.002794  -2.19408  0.004849   1.37599  0.002281	  0.281674 0.00195066   0.607361	 -0.56326  0.216182 -0.591094
0.0180832	 0.000233 -0.793227  0.003116  -2.19553   0.00538   1.37377  0.002506	  0.281097 0.00217193   0.606756	-0.590791  0.226491 -0.618958
0.0190531	 0.000271 -0.794106  0.003454  -2.19706  0.005933   1.37146  0.002736	  0.280493 0.00240365   0.606124	-0.591628  0.226001 -0.617945
0.020059	0.000313 -0.79503 0.003807 -2.19867 0.006507  1.36906 0.002971	  0.279862 0.00264517   0.605464	-0.644711  0.246578 -0.673141
0.0210753	 0.000358 -0.795997  0.004176  -2.20035  0.007102   1.36658  0.003211	  0.279204 0.00289653   0.604778	-0.670583  0.256147 -0.698905
0.0220759	 0.000408 -0.797008   0.00456   -2.2021  0.007716   1.36402  0.003455	  0.278521 0.00315749   0.604066	 -0.69592  0.265475 -0.723995
0.0230754	 0.000461 -0.798061  0.004958  -2.20392   0.00835   1.36139  0.003703	  0.277812 0.00342719    0.60333	 -0.72073  0.274569 -0.748423
0.0241035	 0.000461 -0.798061  0.004958  -2.20392   0.00835   1.36139  0.003703	  0.277812 0.00342719    0.60333	 -0.72073  0.274569 -0.748423
0.0250669	 0.000582 -0.800292  0.005799  -2.20778  0.009671   1.35589  0.004207	  0.276323 0.00399414   0.601785	-0.746234  0.282594 -0.770714
0.0260565	 0.000582 -0.800292  0.005799  -2.20778  0.009671   1.35589  0.004207	  0.276323 0.00399414   0.601785	-0.769387  0.292246 -0.795836
0.0270543	 0.00065 -0.80147 0.006241  -2.2098 0.010358  1.35304 0.004463	  0.275541 0.00429081   0.600978	-0.793111  0.300834 -0.818829
0.0280538	 0.000799 -0.803947  0.007167  -2.21407  0.011784   1.34713  0.004982	  0.273909 0.00490899   0.599296	-0.839271   0.31731 -0.862903
0.0290548	 0.000881 -0.805244  0.007651  -2.21629  0.012521   1.34408  0.005244	  0.273059 0.00523024   0.598423	-0.861022  0.325028 -0.883533
0.0300544	0.000968 -0.80658 0.008148 -2.21858 0.013273  1.34098 0.005507	  0.272187 0.00555893   0.597529	-0.882291  0.332531 -0.903579
0.0310546	 0.001061 -0.807953  0.008658  -2.22094   0.01404   1.33781  0.005771	  0.271294 0.00589523   0.596616	-0.903086  0.339821  -0.92305
0.032054	 0.001159 -0.809364  0.009181  -2.22335   0.01482    1.3346  0.006035	  0.270381 0.00623843   0.595684	-0.923409  0.346901 -0.941959
0.0330538	0.001263 -0.81081 0.009717 -2.22583 0.015614  1.33133 0.006299	  0.269447 0.00658886   0.594733	-0.943271  0.353772 -0.960312
0.0340536	 0.001373 -0.812292  0.010266  -2.22836   0.01642   1.32802  0.006564	  0.268495 0.00694608   0.593763	-0.962673  0.360439 -0.978123
0.0350534	 0.001488 -0.813808  0.010827  -2.23095   0.01724   1.32466  0.006827	  0.267523 0.00730967   0.592776	-0.981623  0.366906 -0.995401
0.036057	  0.00161 -0.815359    0.0114   -2.2336  0.018071   1.32126  0.007091	  0.266532 0.00767956   0.591773	-1.00012 0.373173 -1.01216
0.0370775	 0.001738 -0.816944  0.011986  -2.23631  0.018915   1.31781  0.007353	  0.265522 0.00805608   0.590752	-1.01818 0.379244  -1.0284
0.0380756	 0.001872 -0.818561  0.012584  -2.23907   0.01977   1.31432  0.007615	  0.264495 0.00843842   0.589716	-1.03581 0.385122 -1.04415
0.0390642	0.002012 -0.82021 0.013193 -2.24188 0.020636  1.31079 0.007876	  0.263451 0.00882608   0.588665	  -1.053 0.390812  -1.0594
0.0400661	0.002159 -0.82189 0.013815 -2.24474 0.021512  1.30723 0.008135	   0.26239 0.00921979   0.587598	-1.06976 0.396312 -1.07417
0.041079	0.002159 -0.82189 0.013815 -2.24474 0.021512  1.30723 0.008135	   0.26239 0.00921979   0.587598	-1.08414  0.40371 -1.09103
0.0420854	 0.002472 -0.825342  0.015092  -2.25063  0.023297       1.3   0.00865	 0.260218 0.0100227  0.585421	 -1.1022 0.406748 -1.10232
0.0430777	 0.002638 -0.827113  0.015749  -2.25365  0.024205   1.29634  0.008904	 0.259108 0.0104322  0.584312	 -1.1177 0.411705  -1.1157
0.0440873	 0.002812 -0.828912  0.016416  -2.25671  0.025122   1.29265  0.009157	 0.257982 0.0108462   0.58319	-1.13281 0.416486 -1.12864
0.0450802	 0.002992 -0.830739  0.017095  -2.25983  0.026048   1.28893  0.009408	0.256842 0.011265 0.582055	-1.14751 0.421095 -1.14114
0.0460751	 0.003179 -0.832593  0.017785  -2.26299  0.026984   1.28518  0.009657	 0.255688 0.0116883  0.580908	-1.16181 0.425534 -1.15322
0.0470764	 0.003374 -0.834474  0.018486   -2.2662  0.027928    1.2814  0.009903	 0.254519 0.0121161  0.579749	-1.17572 0.429805 -1.16488
0.0480824	0.003575 -0.83638 0.019198 -2.26945 0.028881  1.27761 0.010147	 0.253336 0.0125478  0.578578	-1.18924 0.433913 -1.17613
0.0490843	 0.003784 -0.838312  0.019921  -2.27274  0.029842   1.27378  0.010389	  0.25214 0.0129837  0.577397	-1.20238 0.437857 -1.18698
0.0500837	    0.004 -0.840268  0.020654  -2.27608  0.030812   1.26994  0.010628	 0.250932 0.0134232  0.576204	-1.21514 0.441645 -1.19745
0.0510829	 0.004224 -0.842248  0.021399  -2.27945   0.03179   1.26608  0.010864	  0.24971 0.0138669  0.575002	-1.22752 0.445273 -1.20753
0.0520847	 0.004455 -0.844251  0.022154  -2.28287  0.032775    1.2622  0.011098	 0.248477 0.0143138  0.573789	-1.23954  0.44875 -1.21724
0.0530807	 0.004693 -0.846277   0.02292  -2.28633  0.033769    1.2583  0.011329	 0.247232 0.0147642  0.572568	-1.25119 0.452077 -1.22659
0.0540756	  0.00494 -0.848324  0.023697  -2.28983  0.034769   1.25439  0.011557	 0.245975 0.0152181  0.571336	-1.26248 0.455253 -1.23557
0.0550577	 0.005194 -0.850392  0.024484  -2.29336  0.035778   1.25046  0.011782	0.244707 0.015675 0.570096	-1.27342 0.458285 -1.24421
0.0560624	 0.005455 -0.852481  0.025281  -2.29693  0.036793   1.24652  0.012005	 0.243428 0.0161342  0.568848	-1.28401 0.461176 -1.25251
0.0570712	0.005725 -0.85459  0.02609 -2.30054 0.037816  1.24256 0.012224	 0.242139 0.0165973  0.567591	-1.29425 0.463924 -1.26047
0.058076	 0.006002 -0.856718  0.026908  -2.30418  0.038845    1.2386   0.01244	  0.24084 0.0170622  0.566327	-1.30415 0.466537 -1.26811
0.0590793	 0.006002 -0.856718  0.026908  -2.30418  0.038845    1.2386   0.01244	  0.24084 0.0170622  0.566327	-1.30415 0.466537 -1.26811
0.0600864	0.006581 -0.86103 0.028576 -2.31157 0.040925  1.23063 0.012862	 0.238212 0.0180003  0.563777	-1.32328 0.471442 -1.28269
0.0610765	 0.006882 -0.863212  0.029426  -2.31531  0.041975   1.22664  0.013068	 0.236885 0.0184728   0.56249	-1.32539  0.46761 -1.27937
0.0620754	 0.007191 -0.865411  0.030286  -2.31909  0.043032   1.22263  0.013271	 0.235548 0.0189474  0.561198	-1.33428 0.469733 -1.28604
0.0630825	 0.007509 -0.867627  0.031157  -2.32289  0.044096   1.21862   0.01347	 0.234203 0.0194246  0.559898	-1.34926 0.477942 -1.30228
