3.3234e-05	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -5.24738e-12     0.612709	 0 -0  0
0.00108499	        0 -0.785398        -0  -2.18166        -0   1.39626        -0	    0.286731 -5.24738e-12     0.612709	 0 -0  0
0.00207329	    1e-06 -0.785369   4.2e-05  -2.18172   7.9e-05   1.39642   4.4e-05	   0.286762 2.99859e-05    0.612689	  0.062649  0.0600012 -0.0425421
0.00307214	    3e-06 -0.785282  0.000168   -2.1819  0.000318   1.39688  0.000177	   0.286856 0.000119978    0.612625	  0.125268    0.12001 -0.0850849
0.00407695	    7e-06 -0.785136  0.000377  -2.18219  0.000713   1.39766  0.000397	   0.287012 0.000269195    0.612519	 0.186074  0.178346 -0.126432
0.00507303	  1.2e-05 -0.784935  0.000667  -2.18259  0.001261   1.39873    0.0007	   0.287227 0.000476037    0.612373	 0.245036  0.234997 -0.166572
0.00607723	  1.9e-05 -0.784677  0.001035  -2.18311  0.001956   1.40008  0.001085	   0.287501 0.000738577    0.612186	 0.302178  0.289999 -0.205528
0.00707595	  2.7e-05 -0.784366  0.001479  -2.18372  0.002794   1.40172  0.001548	  0.287831 0.00105504   0.611962	0.357524 0.343389 -0.24332
0.00807535	  3.7e-05 -0.784001  0.001997  -2.18444  0.003771   1.40362  0.002086	 0.288215 0.0014242    0.6117	 0.411102  0.395203 -0.279972
0.00907614	  4.8e-05 -0.783583  0.002588  -2.18526  0.004883   1.40579  0.002696	  0.288652 0.00184468   0.611402	 0.462937  0.445474 -0.315508
0.0100886	  6.2e-05 -0.783113  0.003248  -2.18616  0.006125   1.40822  0.003375	   0.28914 0.00231457    0.61107	 0.513059  0.494237 -0.349949
0.0110829	  7.7e-05 -0.782592  0.003977  -2.18716  0.007493   1.41089  0.004119	  0.289677 0.00283257   0.610703	 0.561496  0.541523 -0.383318
0.01208	 9.3e-05 -0.78202 0.004772 -2.18824 0.008982  1.41379 0.004925	  0.290262 0.00339661   0.610304	 0.608278  0.587363 -0.415637
0.0130792	 0.000112 -0.781399  0.005632  -2.18941  0.010589   1.41693  0.005791	  0.290893 0.00400628   0.609872	 0.653434   0.63179 -0.446927
0.0140773	 0.000133 -0.780728  0.006555  -2.19066   0.01231    1.4203  0.006713	  0.291569 0.00465979    0.60941	0.696996 0.674831 -0.47721
0.0150746	 0.000156 -0.780009  0.007539  -2.19198  0.014141   1.42388  0.007687	  0.292286 0.00535557   0.608918	 0.738993  0.716517 -0.506506
0.0160761	 0.000181 -0.779241  0.008583  -2.19337  0.016077   1.42767   0.00871	  0.293046 0.00609234   0.608398	 0.779457  0.756874 -0.534838
0.017075	 0.000208 -0.778425  0.009684  -2.19483  0.018116   1.43166  0.009781	  0.293845 0.00686847   0.607849	 0.818418  0.795931 -0.562224
0.0180835	 0.000237 -0.777562  0.010843  -2.19636  0.020252   1.43586  0.010894	 0.294682 0.0076833  0.607274	  0.85591  0.833713 -0.588687
0.0190841	 0.000269 -0.776652  0.012056  -2.19795  0.022484   1.44024  0.012047	  0.295556 0.00853525   0.606672	 0.891961  0.870248 -0.614245
0.0200902	 0.000304 -0.775695  0.013323   -2.1996  0.024807   1.44481  0.013238	 0.296465 0.0094234  0.606045	 0.926604  0.905561 -0.638919
0.0210757	 0.000341 -0.774692  0.014641  -2.20131  0.027217   1.44956  0.014462	 0.297408 0.0103455  0.605395	 0.959872  0.939674 -0.662728
0.0220726	 0.000381 -0.773643  0.016011  -2.20306  0.029711   1.45448  0.015718	 0.298384 0.0113017   0.60472	 0.991793  0.972615 -0.685691
0.0230781	 0.000424 -0.772548  0.017431  -2.20487  0.032286   1.45957  0.017001	 0.299391 0.0122905  0.604024	   1.0224   1.00441 -0.707827
0.0240752	  0.00047 -0.771407  0.018898  -2.20673  0.034939   1.46482   0.01831	 0.300428 0.0133103  0.603305	  1.05172   1.03507 -0.729155
0.0250751	 0.000518 -0.770221  0.020412  -2.20863  0.037666   1.47023  0.019642	 0.301494 0.0143598  0.602566	   1.0798   1.06463 -0.749693
0.0260767	  0.00057 -0.768989  0.021972  -2.21057  0.040464   1.47579  0.020993	 0.302588 0.0154388  0.601806	  1.13855   1.12214 -0.787076
0.0270861	 0.000625 -0.767713  0.023577  -2.21255   0.04333    1.4815  0.022361	 0.303707 0.0165458  0.601028	  1.13231   1.12053 -0.788472
0.0280765	 0.000744 -0.765027  0.026913  -2.21662  0.049251   1.49333  0.025136	 0.306019 0.0188379  0.599415	   1.1793   1.17145 -0.823813
0.0290771	 0.000744 -0.765027  0.026913  -2.21662  0.049251   1.49333  0.025136	 0.306019 0.0188379  0.599415	   1.1793   1.17145 -0.823813
0.0300755	 0.000808 -0.763618  0.028642  -2.21869    0.0523   1.49944  0.026538	 0.307209 0.0200209  0.598583	  1.20077   1.19486 -0.839975
0.0310718	 0.000875 -0.762165  0.030411   -2.2208  0.055404   1.50568  0.027946	  0.30842 0.0212275  0.597735	    1.222   1.21827 -0.856161
0.0320752	 0.000946 -0.760668  0.032219  -2.22293  0.058562   1.51203  0.029359	 0.309652 0.0224573  0.596871	  1.24222   1.24075 -0.871696
0.0330759	  0.00102 -0.759126  0.034064  -2.22508  0.061771   1.51851  0.030774	 0.310904 0.0237086  0.595992	 1.26142   1.2623 -0.88658
0.0340833	 0.001097 -0.757541  0.035947  -2.22725  0.065028    1.5251  0.032189	 0.312175 0.0249812  0.595098	  1.27963   1.28293 -0.900826
0.0350821	 0.001178 -0.755911  0.037865  -2.22944  0.068332    1.5318  0.033602	0.313463 0.026274 0.594191	  1.29688   1.30267 -0.914449
0.036076	 0.001262 -0.754238  0.039818  -2.23165  0.071679   1.53861   0.03501	 0.314768 0.0275859   0.59327	   1.3132   1.32152 -0.927465
0.037076	 0.001349 -0.752521  0.041806  -2.23387  0.075067   1.54552  0.036413	 0.316089 0.0289165  0.592336	  1.32861   1.33951 -0.939891
0.038071	 0.00144 -0.75076 0.043826  -2.2361 0.078494  1.55252 0.037807	 0.317425 0.0302645   0.59139	 1.34315  1.35667 -0.95174
